,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,population,density,violent_crime,property_crime,other_crime,median_income,yr_sold,mon_sold,day_of_week,dist_to_loc0,dist_to_loc1,dist_to_loc2
586,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,47.6045,-122.307,2160,5120,31454,13594.0,8.105,52.65,10.35,53570,2014,8,2,1.1751820802048873,8.612773018623999,10.750940840753913
587,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,1978,0,47.6366,-122.058,3030,12835,25748,2411.0,2.266,7.717,2.082,143686,2014,7,2,12.936830193430982,3.3348089654952355,17.150924164216644
588,370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,1985,0,47.3725,-122.06,2470,14000,31171,469.0,1.548,13.43,5.03,95043,2014,9,2,20.54569796499571,18.731141477817317,12.353820693103417
589,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,47.5897,-122.292,1910,3900,26881,7895.0,5.649,61.92,9.129,55950,2015,3,6,2.1887054956313077,8.314239954454571,9.726715923147493
590,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981,0,47.6277,-121.972,2450,165963,18784,662.0,1.616,6.894,3.648,116518,2014,9,4,16.837380111556143,7.37844289240584,19.616799044847827
591,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,1966,0,47.1803,-121.974,2050,43560,20987,52.0,2.915,19.47,11.21,66295,2014,10,2,33.86013154253524,32.55048034353935,24.00356649955848
592,290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0,2006,0,47.4489,-122.188,1610,3049,21904,4585.0,2.477,22.8,7.574,66461,2015,3,2,12.77976158834025,13.449004261702376,5.17709688545592
593,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006,0,47.3665,-122.017,2020,3802,31171,469.0,1.548,13.43,5.03,95043,2014,9,2,22.152878603871084,19.579964576995057,14.357383308482712
594,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996,0,47.4964,-122.251,1830,8505,24092,4966.0,3.539,41.63,13.36,58707,2015,2,5,8.4769622796721,11.394865013071252,3.9635541676061163
595,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997,0,47.492,-122.317,1220,12012,33734,3794.0,3.43,48.53,8.149,49233,2014,6,3,7.921906558448697,13.426692189365875,3.090256169737378
596,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007,0,47.5496,-122.373,1540,2385,20698,6732.0,3.632,30.94,8.22,66408,2014,7,2,4.350625165400017,12.934960608344403,7.766040911490809
597,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0,2004,0,47.5008,-121.776,3330,9691,13888,41.0,2.315,30.36,7.854,88906,2014,10,4,26.935002162067907,19.063034565445054,24.676483344787933
598,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997,0,47.2846,-122.341,2860,7995,47510,4604.0,1.903,13.28,6.034,67906,2014,10,5,22.224552122650504,26.436957655345097,11.529462488097364
599,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,1962,0,47.5494,-122.216,3070,15263,22699,3591.0,2.093,19.23,3.915,126359,2014,8,2,6.6847296022301945,7.416209213377293,7.941135646417053
600,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,2004,0,47.7123,-122.027,2170,6254,18784,662.0,1.616,6.894,3.648,116518,2014,10,4,15.979409681086759,6.93113934596616,22.168471621286074
601,399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0,1984,0,47.3131,-122.115,2560,32186,39816,892.0,1.833,16.39,5.579,70877,2015,2,3,22.64903201112217,22.562476129585196,12.732394424988845
602,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0,1994,0,47.3122,-121.996,1560,10816,5025,334.0,1.616,12.73,41.72,85398,2014,8,3,25.674239686090054,23.458146152650745,17.03037441206252
603,460000.0,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,1980,0,47.6947,-122.125,1440,7210,58442,2908.0,3.674,23.77,3.818,99192,2014,8,1,11.415420070809171,3.8197373447401186,18.810547626440908
604,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0,1985,0,47.5665,-122.018,1560,4490,24348,2719.0,1.588,18.73,5.424,99974,2015,2,2,14.89261975022133,7.240417857671223,15.416469174237635
605,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,1966,0,47.425,-122.283,2050,9000,23111,3062.0,3.529,57.17,9.923,40815,2015,4,3,12.727786530007144,16.459963757973078,1.8152357136698916
606,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,2000,0,47.6634,-122.34,1290,1800,45911,9905.0,3.018,37.68,5.193,75763,2014,5,1,3.969261217131173,9.935798723254422,14.93782467035008
607,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1949,0,47.7047,-122.373,1150,6930,19030,3341.0,1.705,15.28,6.404,95648,2015,2,5,7.066956834364259,12.191912483459518,18.002692833684254
608,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370,1990,0,47.3666,-122.084,1660,7586,43673,1537.0,1.65,13.63,6.519,87342,2014,11,3,20.205378493394754,18.975004592026377,11.54565900019993
609,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700,1996,0,47.7466,-122.242,2200,19400,20419,3606.0,1.677,10.92,3.339,82448,2015,4,5,10.56766991348984,9.062797560065041,20.732003621304774
610,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997,0,47.6972,-122.35,1200,1415,45911,9905.0,3.018,37.68,5.193,75763,2014,12,2,6.342520675900148,11.00709185639298,17.314431822677374
611,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,1925,0,47.6372,-122.395,1780,4050,19686,4714.0,2.054,22.9,5.713,82882,2014,11,3,3.6288693696546965,12.361673586382016,13.755837513955628
612,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,1990,0,47.5694,-122.001,2190,5085,24348,2719.0,1.588,18.73,5.424,99974,2014,9,4,15.63773690587452,7.7003742059456535,16.198046147173514
613,695000.0,3,2.75,2540,4694,2.0,0,0,3,9,2540,0,2005,0,47.6214,-122.024,2600,6344,25748,2411.0,2.266,7.717,2.082,143686,2014,6,2,14.389057404238294,5.0691064106164525,17.498974795070097
614,242000.0,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,0,47.3961,-122.188,1500,7777,36581,4877.0,1.976,18.43,10.78,63709,2014,6,2,15.999283595932118,17.03761189340808,6.339461753491532
615,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1967,0,47.7162,-122.309,1810,7515,37081,6879.0,3.736,34.6,6.566,53044,2015,1,3,7.67599499751762,9.890187401275336,18.468061270225746
616,525000.0,3,2.25,1490,9414,2.0,0,0,3,7,1490,0,1981,0,47.6844,-122.113,1290,10125,58442,2908.0,3.674,23.77,3.818,99192,2015,5,3,11.54190318173916,3.1959319972804563,18.42746890303381
617,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,47.5737,-122.018,2040,5411,24348,2719.0,1.588,18.73,5.424,99974,2014,9,1,14.808070439517477,6.90282562526405,15.683399116196888
618,175000.0,3,1.0,1250,9775,1.0,0,0,3,7,1250,0,1971,0,47.4474,-121.771,1390,9650,13888,41.0,2.315,30.36,7.854,88906,2015,1,2,28.38468675876709,21.348327242657486,24.66182949683287
619,210000.0,3,2.0,1440,7210,1.0,0,0,3,8,1440,0,1983,0,47.3128,-122.184,1700,7245,39816,892.0,1.833,16.39,5.579,70877,2014,6,4,21.420271169524476,22.716073812666124,10.835427268749712
620,260000.0,3,2.5,1920,7415,2.0,0,0,3,7,1920,0,1989,0,47.4022,-122.171,1930,7536,36581,4877.0,1.976,18.43,10.78,63709,2015,4,3,15.97548442599418,16.509980518078226,6.793055142871834
621,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730,1976,0,47.5671,-122.391,1920,5750,22241,7523.0,2.393,23.06,5.21,74274,2014,6,1,3.851342219642024,13.169646941997605,9.22513158388707
622,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,47.2876,-122.212,1408,10588,31647,4423.0,3.55,37.61,6.282,43568,2014,10,2,22.717423389572065,24.617713102592628,11.868506981164936
623,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1927,0,47.682,-122.372,1530,5000,31365,7953.0,2.018,25.89,3.545,86986,2015,2,3,5.556935354101854,11.660818867133427,16.456655865404084
624,325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0,1947,0,47.7125,-122.331,1440,6860,44555,6279.0,3.071,24.08,5.365,51499,2014,5,3,7.344880631684934,10.64509532176605,18.26804311220896
625,289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,47.496,-122.239,1200,6600,24092,4966.0,3.539,41.63,13.36,58707,2014,8,4,8.764994428022735,11.151951409775508,4.283217093050426
626,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0,2014,0,47.5876,-122.309,1660,1784,26881,7895.0,5.649,61.92,9.129,55950,2014,8,5,1.676315169750309,9.097368697067866,9.588262181418727
627,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,1941,0,47.6821,-122.273,2760,9375,46206,7018.0,2.088,23.37,3.881,84159,2015,4,1,5.922074341759703,7.2978399119026305,16.150685431533827
628,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280,1970,0,47.6581,-122.396,1920,4000,19686,4714.0,2.054,22.9,5.713,82882,2014,10,4,4.659574148569499,12.471120311054994,15.141887626264024
629,480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,1983,0,47.3496,-122.094,3110,35982,43673,1537.0,1.65,13.63,6.519,87342,2014,5,4,20.92769124054771,20.098821232910584,11.786064483556252
630,218000.0,3,1.0,960,9633,1.0,0,0,5,6,960,0,1982,0,47.1951,-122.001,1080,8610,20987,52.0,2.915,19.47,11.21,66295,2014,5,5,32.35107953404432,31.28761015502755,22.41217369738904
631,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1914,1945,47.6539,-122.396,1620,6000,19686,4714.0,2.054,22.9,5.713,82882,2014,6,7,4.440189861912774,12.44506098437529,14.865308307255084
632,426700.0,3,1.75,2080,7700,1.0,0,0,5,7,1600,480,1968,0,47.5375,-122.178,1680,7700,32489,4323.0,2.242,21.56,5.088,70683,2014,12,5,8.610074496527712,7.401134995741874,8.318412195164601
633,650000.0,3,2.5,2690,11575,1.0,0,3,3,8,2130,560,1957,0,47.7605,-122.267,2390,11782,20419,3606.0,1.677,10.92,3.339,82448,2014,9,5,11.082938204298536,10.52511734905029,21.573734032336073
634,542000.0,2,1.0,890,3060,1.0,0,0,3,7,770,120,1910,0,47.6663,-122.326,1760,4080,43924,10643.0,12.91,47.57,6.293,45560,2014,9,3,4.162255620851207,9.331307755015594,15.067618657070039
635,415000.0,3,1.75,1070,8000,1.0,0,0,3,7,1070,0,1977,0,47.6978,-122.13,1200,7990,58442,2908.0,3.674,23.77,3.818,99192,2014,6,2,11.337518892086266,4.02825288621515,18.90579307050819
636,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,47.3221,-122.215,1200,8316,31647,4423.0,3.55,37.61,6.282,43568,2014,8,5,20.377480873076124,22.290928634475005,9.604520839803625
637,245000.0,3,1.5,1360,8910,2.0,0,0,5,7,1360,0,1949,0,47.4488,-122.275,1220,8912,23111,3062.0,3.529,57.17,9.923,40815,2015,1,3,11.19693624940992,14.821088648928805,1.1121338995986851
638,314500.0,3,2.0,2050,13303,1.0,0,0,3,8,2050,0,1993,0,47.2681,-122.31,2180,11590,44151,3800.0,3.001,38.95,9.487,45894,2014,7,2,23.383534491526138,27.01165866730293,12.51010963942179
639,1120000.0,3,1.5,3000,5750,2.0,0,0,5,9,2000,1000,1924,0,47.5821,-122.39,1820,5750,22241,7523.0,2.393,23.06,5.21,74274,2015,4,4,3.1703853072635693,12.765950778416226,10.133448510489629
640,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963,0,47.5395,-122.39,950,5500,14770,6425.0,2.345,21.83,3.563,84344,2015,3,2,5.340735484343997,13.967823684557375,7.564885551979728
641,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910,1982,0,47.336,-122.269,1540,7802,31911,1717.0,2.401,18.87,8.3,71746,2014,7,1,18.900401291918826,21.958271301177213,7.931081313221898
642,595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1980,1760,1978,0,47.7679,-122.261,2620,7920,20419,3606.0,1.677,10.92,3.339,82448,2015,3,5,11.65168127790605,10.774666097435126,22.104351196485506
643,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,2015,0,47.5818,-122.402,1510,1352,22241,7523.0,2.393,23.06,5.21,74274,2015,5,2,3.667496314685355,13.304624314872466,10.362728256826669
644,430000.0,3,2.5,2360,6699,2.0,0,0,3,7,2360,0,2003,0,47.5317,-121.853,2360,4744,12699,171.0,1.868,11.49,4.966,121415,2014,9,2,22.920124880199722,14.883561532355472,21.583536563125946
645,240000.0,3,1.75,1760,6500,1.0,0,0,3,7,1150,610,1987,0,47.3647,-122.05,1760,8125,31171,469.0,1.548,13.43,5.03,95043,2015,4,4,21.25857618737588,19.346282978276655,13.010969929841751
646,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,47.5338,-122.384,1680,5100,14770,6425.0,2.345,21.83,3.563,84344,2015,3,5,5.5567739002546155,13.928490743285213,7.081827455450332
647,530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450,1918,0,47.6681,-122.305,1580,2750,43924,10643.0,12.91,47.57,6.293,45560,2014,7,1,4.459144599776766,8.403820461120524,15.141276075734503
648,157000.0,1,1.0,870,26326,1.0,0,0,3,6,870,0,1939,0,47.4152,-122.3,1250,10608,34584,4441.0,3.036,28.04,9.103,56364,2014,11,2,13.281730487460983,17.420057200272055,2.336053806606583
649,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,47.5044,-122.35,1170,7649,25922,5573.0,3.309,36.86,12.41,56809,2015,4,2,7.083130125093181,13.884731115507961,4.513227504582046
650,220000.0,3,1.0,1000,6020,1.0,0,0,3,6,1000,0,1944,0,47.4793,-122.346,1300,8640,20301,3580.0,2.851,26.31,14.63,63320,2014,11,1,8.79197619982702,14.980691205552478,3.040386738016407
651,521000.0,4,1.75,2020,36400,1.0,0,0,4,8,1550,470,1976,0,47.7627,-122.076,2520,38255,13585,785.0,1.124,9.068,4.59,137125,2014,11,1,16.088291484170913,8.868470520502205,24.03171614342044
652,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,1952,0,47.5193,-122.274,2000,6900,42731,6841.0,4.377,32.55,6.045,52276,2014,5,5,6.58703727030545,10.692722961713104,4.99344182067815
653,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,47.555,-122.379,1940,6500,20698,6732.0,3.632,30.94,8.22,66408,2015,4,5,4.158470553338159,13.00866797129189,8.225244254042556
654,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1999,0,47.526,-121.826,1490,4400,12699,171.0,1.868,11.49,4.966,121415,2014,7,3,24.23655858871401,16.17328669341665,22.707238691563408
655,1000000.0,3,2.5,3180,10492,2.0,0,2,3,10,3180,0,1991,0,47.655,-122.124,3000,9812,58442,2908.0,3.674,23.77,3.818,99192,2015,4,3,10.259657863155692,1.1011338777972866,16.402288773016572
656,3070000.0,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957,0,47.7022,-122.224,2730,26324,40407,4428.0,3.867,23.14,3.325,77688,2014,11,4,8.325262715462635,6.172516464403376,17.838667122833954
657,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,47.6718,-122.267,1250,6000,43924,10643.0,12.91,47.57,6.293,45560,2014,5,3,5.452500544089196,6.7773398791351696,15.465401980273608
658,748000.0,4,3.5,2770,3330,2.0,0,0,3,8,1970,800,2001,0,47.6327,-122.109,2180,3380,58442,2908.0,3.674,23.77,3.818,99192,2015,1,5,10.550524733326782,1.0638182987328846,15.474948935784203
659,888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953,0,47.6245,-122.198,1750,9185,27946,3977.0,5.314,49.68,4.461,93521,2014,9,2,6.372626133861666,3.3536480664196238,13.005718832976491
660,269900.0,3,1.75,1140,22267,1.0,0,0,3,7,1140,0,1986,0,47.4761,-121.758,1150,15625,13888,41.0,2.315,30.36,7.854,88906,2015,3,2,28.24603188050913,20.67662045538961,25.331410215147507
661,496500.0,4,2.5,2250,14440,1.0,0,0,3,7,1550,700,1967,0,47.5221,-122.045,2090,11400,26141,469.0,2.244,14.26,4.039,100644,2014,11,4,14.59211773902393,9.017161255087819,12.881912548306472
662,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,1969,0,47.7522,-122.278,1880,6000,32778,4330.0,1.937,18.3,5.677,72281,2015,1,3,10.39693736384176,10.408088447045072,20.971730618153458
663,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004,0,47.7145,-122.311,1307,1232,37081,6879.0,3.736,34.6,6.566,53044,2014,5,2,7.547040268916782,9.907043715520242,18.353291961153854
664,323000.0,3,1.0,1290,12231,1.0,0,0,3,7,1290,0,1976,0,47.7404,-122.11,1390,11632,22312,1231.0,2.384,22.42,5.62,107654,2014,11,1,13.883540100659264,7.030339846314093,21.971973743401186
665,331000.0,3,1.75,1300,9079,1.0,0,0,3,7,1300,0,1986,0,47.4834,-122.159,1890,7369,34463,1725.0,1.83,17.59,5.105,91465,2014,11,1,11.711913095705057,10.872934496756388,6.949085045866777
666,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007,0,47.7049,-122.353,1220,1422,44555,6279.0,3.071,24.08,5.365,51499,2014,5,3,6.888607907788668,11.337944555500185,17.860746401074444
667,655000.0,4,2.5,2630,4000,3.0,0,0,3,8,2630,0,2002,0,47.6915,-122.381,1640,4000,31365,7953.0,2.018,25.89,3.545,86986,2014,9,2,6.317975137368673,12.241892143096491,17.187903901384455
668,290000.0,3,1.5,1950,15954,1.0,0,0,4,8,1950,0,1959,0,47.336,-122.319,1940,12667,44151,3800.0,3.001,38.95,9.487,45894,2014,7,3,18.6792471939804,22.76018076401064,7.864595954249414
669,1250000.0,4,3.25,3160,5000,2.0,0,0,5,9,2360,800,1965,0,47.6597,-122.274,2220,4000,43924,10643.0,12.91,47.57,6.293,45560,2014,8,6,4.58065765602125,6.869199372726584,14.603985340484957
670,460000.0,3,1.75,1550,4708,1.0,0,0,4,7,860,690,1949,0,47.6759,-122.286,1880,5600,46206,7018.0,2.088,23.37,3.881,84159,2014,6,1,5.272414351335281,7.705345509221964,15.688804549383958
671,435000.0,4,2.5,1700,6380,1.0,0,0,4,7,850,850,1940,0,47.6988,-122.319,1380,6380,46206,7018.0,2.088,23.37,3.881,84159,2014,9,5,6.427099686638358,9.722676866115156,17.28536958394853
672,664000.0,4,2.75,2510,11880,1.0,0,0,5,8,1630,880,1978,0,47.5427,-122.181,2390,11211,36364,3402.0,1.774,27.96,2.973,110290,2015,3,1,8.298013985123502,7.105810748540109,8.49446643352899
673,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,1800,0,1921,0,47.6462,-122.318,2180,4620,20756,15829.0,4.697,49.21,7.272,65054,2014,7,2,2.8406876451193566,8.787278916452605,13.654746457752994
674,385000.0,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968,0,47.4406,-122.146,1800,18000,41938,2215.0,1.834,18.91,6.131,77780,2014,8,3,14.363692657898172,13.76434843297847,7.163640725333017
675,497000.0,3,2.25,1870,9315,1.0,0,0,3,7,1350,520,1975,0,47.705,-122.202,2230,9579,40407,4428.0,3.867,23.14,3.325,77688,2014,7,5,9.124882862687821,5.644433461247748,18.254472558263966
676,280000.0,2,1.0,1010,3000,1.0,0,0,4,7,1010,0,1925,0,47.4965,-121.785,1150,7000,13888,41.0,2.315,30.36,7.854,88906,2014,6,1,26.615280646670513,18.856077512969907,24.21961786703241
677,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,1120,0,1924,0,47.5024,-122.271,1690,8056,24092,4966.0,3.539,41.63,13.36,58707,2015,1,2,7.717174178492186,11.543116902629361,3.9113773814694976
678,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,47.5304,-122.387,1850,5300,14770,6425.0,2.345,21.83,3.563,84344,2014,9,2,5.829232949379588,14.171611055644043,6.970620762365207
679,1145000.0,4,3.5,4370,18361,2.0,0,0,3,11,4370,0,2001,0,47.544,-121.872,4190,13641,12699,171.0,1.868,11.49,4.966,121415,2014,7,4,21.872733507921847,13.69354837333351,20.977408653558292
680,222000.0,3,2.0,1440,7187,1.0,0,0,4,7,970,470,1981,0,47.291,-122.368,1440,7187,47510,4604.0,1.903,13.28,6.034,67906,2014,8,5,21.84296190848485,26.531462107446284,11.387004567544329
681,799000.0,4,3.0,2580,209523,2.0,0,0,3,8,2580,0,1984,0,47.6932,-122.006,3440,213444,18784,662.0,1.616,6.894,3.648,116518,2014,5,3,16.325612153986434,6.840332054424024,21.702284662019395
682,609900.0,4,2.5,3190,7399,2.0,0,0,3,10,3190,0,2006,0,47.3558,-122.004,3250,7323,31171,469.0,1.548,13.43,5.03,95043,2014,6,1,23.109775327285966,20.45874006159887,15.216387727008081
683,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,1750,630,1995,0,47.5536,-122.359,1620,5775,22873,4161.0,4.096,43.76,8.449,57875,2014,10,4,3.844530013213923,12.229895765802398,7.75430556459255
684,400000.0,4,1.0,1420,4875,1.5,0,0,3,7,1420,0,1930,0,47.6942,-122.321,1110,5413,46206,7018.0,2.088,23.37,3.881,84159,2014,10,1,6.102191564169675,9.679030528502668,16.973448853598242
685,802541.0,5,2.75,2990,6768,2.0,0,0,3,9,2990,0,2014,0,47.5462,-122.182,2870,6768,36364,3402.0,1.774,27.96,2.973,110290,2015,1,1,8.132390051264998,6.895041310228572,8.650575515294287
686,320000.0,3,2.5,2680,7757,2.0,0,0,3,8,2680,0,1990,0,47.2918,-122.346,2430,8231,47510,4604.0,1.903,13.28,6.034,67906,2014,5,1,21.732889855876053,26.065650155592284,11.083884509843784
687,507000.0,4,2.5,2730,7649,2.0,0,0,3,7,2730,0,2006,0,47.5441,-121.882,2730,6216,12699,171.0,1.868,11.49,4.966,121415,2015,3,3,21.4144876955443,13.283697994228271,20.53673994819049
688,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,1220,0,1946,0,47.6982,-122.298,1490,8322,46206,7018.0,2.088,23.37,3.881,84159,2014,9,3,6.551801841271538,8.827078073503186,17.218288713341337
689,396000.0,3,1.0,1500,12616,1.0,0,0,3,7,1500,0,1967,0,47.7415,-122.101,1820,13950,22312,1231.0,2.384,22.42,5.62,107654,2015,2,2,14.247608048762583,7.1711678115035316,22.212297474596365
690,373000.0,3,1.75,1830,11788,1.0,0,1,3,8,1430,400,1958,0,47.4862,-122.224,2140,11964,21904,4585.0,2.477,22.8,7.574,66461,2014,8,4,9.703766869560454,11.471926261557662,4.337376753477492
691,1484900.0,5,2.5,4570,19252,2.0,0,0,5,10,4570,0,1965,0,47.5553,-122.22,3180,13314,22699,3591.0,2.093,19.23,3.915,126359,2014,9,2,6.298090234154856,7.185114741025816,8.214232968602523
692,359900.0,4,2.25,2470,7698,2.0,0,0,3,8,2470,0,1983,0,47.4406,-122.141,2330,7986,41938,2215.0,1.834,18.91,6.131,77780,2014,7,1,14.505912533999643,13.753279633033175,7.396538498804824
693,410000.0,2,1.0,800,4342,1.0,0,0,3,6,670,130,1927,0,47.6997,-122.316,1210,4343,46206,7018.0,2.088,23.37,3.881,84159,2015,3,3,6.503611667722404,9.622918621926821,17.34043387986979
694,690000.0,4,2.5,2900,23488,2.0,0,0,3,9,2900,0,1992,0,47.6726,-122.03,2900,34589,18784,662.0,1.616,6.894,3.648,116518,2014,7,6,14.793694284272519,5.16473015063227,19.893632197691105
695,245000.0,3,2.0,1410,5760,1.0,0,0,3,7,1410,0,1985,0,47.3702,-122.185,1670,6222,33769,4741.0,2.572,43.34,15.31,51446,2014,6,3,17.693569224265747,18.786494020158518,7.613109527816981
696,700000.0,5,2.5,2830,25958,1.0,0,1,5,8,1610,1220,1979,0,47.5896,-122.083,2670,21567,20715,2185.0,2.348,8.634,2.954,142926,2014,12,1,11.66264357316242,4.07163162976618,13.991867175751164
697,268000.0,4,1.75,1680,9966,1.0,0,0,3,7,1100,580,1977,0,47.3923,-122.311,2400,10369,34584,4441.0,3.036,28.04,9.103,56364,2014,9,1,14.81201068424482,19.064736172457327,3.9589343767529415
698,225000.0,3,1.75,1760,26055,1.0,0,0,3,7,920,840,1979,0,47.3664,-122.1,1350,13475,43673,1537.0,1.65,13.63,6.519,87342,2014,6,2,19.798121198188625,18.91977022498406,10.908254933800025
699,980000.0,4,2.25,2240,11034,2.0,0,0,3,8,2240,0,1976,0,47.5894,-122.195,2300,11550,27946,3977.0,5.314,49.68,4.461,93521,2014,10,4,6.492410576449317,4.614139929343015,10.842764360021034
700,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0,1905,0,47.5708,-122.359,1500,5000,22873,4161.0,4.096,43.76,8.449,57875,2015,4,2,2.7484500628330104,11.69778512771972,8.872258921945585
701,195000.0,2,1.0,820,5100,1.0,0,0,3,6,820,0,1953,0,47.5156,-122.262,1170,5304,42731,6841.0,4.377,32.55,6.045,52276,2015,5,1,7.061814591683261,10.555937325607347,4.912041776050802
702,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,1730,450,1950,0,47.589,-122.177,2180,12010,17714,2361.0,4.162,31.85,4.769,84774,2014,11,1,7.323555314778826,4.131555865718125,11.219275644925286
703,485000.0,4,2.0,1400,3600,1.0,0,0,3,7,1100,300,1900,0,47.6385,-122.37,1630,2048,21039,8638.0,3.651,34.07,7.256,68383,2014,12,5,2.845338218299214,11.19682373136077,13.507884653022971
704,130000.0,2,1.0,880,9000,1.0,0,0,3,5,880,0,1928,0,47.4672,-122.291,1410,10000,23111,3062.0,3.529,57.17,9.923,40815,2014,8,5,9.793564060948048,14.086991182013701,1.3092429296216181
705,325000.0,2,1.0,1060,5703,1.0,0,2,4,6,1060,0,1946,0,47.3444,-122.327,2240,4416,34584,4441.0,3.036,28.04,9.103,56364,2014,8,1,18.090401879584896,22.377591700778694,7.346607503606193
